"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $316.39/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0xfd8b0addc2928589d522fcbf058fb343b246f9b016183d91d7d6194f01170d44","3909587","1498074486","6/21/2017 7:48:06 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0xf04e43fb841ca0bb6ee0dea50c9f66896642b5c2","","0","0.000000000000000003","0.00000000000000094917","0.000441","0.13952799","325.30","",""
"0xfd8b0addc2928589d522fcbf058fb343b246f9b016183d91d7d6194f01170d44","3909587","1498074486","6/21/2017 7:48:06 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0xf04e43fb841ca0bb6ee0dea50c9f66896642b5c2","","0","0.000000000000000003","0.00000000000000094917","0.000441","0.13952799","325.30","",""
"0xdfde8f3a24f92924ca9e046c15d9cc5e40e758df92ca12de56fac1c3469e071f","3909480","1498072374","6/21/2017 7:12:54 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0xf04e43fb841ca0bb6ee0dea50c9f66896642b5c2","","0","39300","12434127","0.00126","0.3986514","325.30","",""
"0xdfde8f3a24f92924ca9e046c15d9cc5e40e758df92ca12de56fac1c3469e071f","3909480","1498072374","6/21/2017 7:12:54 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0xf04e43fb841ca0bb6ee0dea50c9f66896642b5c2","","0","39300","12434127","0.00126","0.3986514","325.30","",""
"0x3d3d4434f11c225a413d51369193eff135c840837aaf07a528fc0ed4894597f3","3909456","1498071808","6/21/2017 7:03:28 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0x9533ccf8231da5319f6a61c6246ee924d798f522","","0","0.000000000000000003","0.00000000000000094917","0.000441","0.13952799","325.30","",""
"0x3d3d4434f11c225a413d51369193eff135c840837aaf07a528fc0ed4894597f3","3909456","1498071808","6/21/2017 7:03:28 PM","0xafd17d6f0bf669b1149e063ad203ce8ace2a7cf1","0x9533ccf8231da5319f6a61c6246ee924d798f522","","0","0.000000000000000003","0.00000000000000094917","0.000441","0.13952799","325.30","",""
